"","uid","memory","expectation","target","Test_T1_suspectIdentified","confidence_rating","justification_justification","demographics_age","demographics_gender","demographics_country","CID","Miss","TPFoilID","CR","TAFoilID"
"1658",6289568521256960,"S","L","P","F147",60,"The person in the lineup looked like the person I saw.",31,"male","USA",0,0,1,0,0
"1659",6290312221687808,"S","H","A","Silhouette",20,"None of the faces looked like the face I remembered seeing.",55,"female","USA",0,0,0,1,0
"1660",6290808760172544,"S","L","P","Silhouette",70,"I am not 100% confident, but I did not recognize her.",36,"female","USA",0,1,0,0,0
"1661",6291639702126592,"S","L","P","Silhouette",90,"they did not look familiar to me except in the sense the had same colored hair",29,"male","USA",0,1,0,0,0
"1662",6291942379880448,"S","H","P","F68",75,"the girl looked the same in the face",54,"male","USA",1,0,0,0,0
"1663",6293498282115072,"S","L","P","F68",70,"I just tried to remember her face when she looked up at the camera during the video. I have no actual strategy that I used or anything.",26,"male","USA",1,0,0,0,0
"1664",6295941933957120,"W","L","P","Silhouette",25,"I wasn't sure whether the person was there or not. Had this been a real line up I would potentially implicate someone by choosing them. Since I was not sure, I would say that I didn't know.",37,"male","USA",0,1,0,0,0
"1665",6296205252362240,"W","L","P","Silhouette",98,"I looked at the faces and didn't see her face",46,"female","USA",0,1,0,0,0
"1666",6296562003083264,"S","L","P","F134",85,"face shape hair color chin",42,"female","USA",0,0,1,0,0
"1667",6296977474060288,"W","L","P","F68",58,"A lot of the girls in the lineup looked similar, so it was quite hard to narrow her down. I did so by looking at/remembering her facial expressions, which were pretty unique.",25,"male","USA",1,0,0,0,0
"1668",6297756272427008,"W","L","A","F147",100,"i watch a video accurately",27,"male","USA",0,0,0,0,1
"1669",6299086705655808,"W","H","A","F177",65,"I could remember her hair and skin tone well and picked the face I thought it was",30,"male","USA",0,0,0,0,1
"1670",6299386816495616,"S","L","P","F68",95,"the girl in the photo looked like the girl in the video. I am confident it is her.",28,"female","USA",1,0,0,0,0
"1671",6299862299574272,"W","H","P","F68",90,"her face with that slightly angry look; her hair color and length and shape",48,"female","USA",1,0,0,0,0
"1672",6300702619992064,"W","H","P","F177",95,"She has the same rounded face and it looks like her.",57,"female","USA",0,0,1,0,0
"1673",6301445112463360,"W","L","P","F176",70,"I am just using my memory. I was also toying between two of the women I think looked liked the original video. ",48,"male","USA",0,0,1,0,0
"1674",6301573357502464,"W","L","P","F68",80,"I remembered her face and what it looked like in the video",25,"male","USA",1,0,0,0,0
"1675",6302761805152256,"W","L","A","F176",75,"The woman had a little more weight on her",33,"male","USA",0,0,0,0,1
"1676",6303091091570688,"W","L","P","Silhouette",50,"She may have been in the lineup, but I was not certain so I choose not present.",56,"female","USA",0,1,0,0,0
"1677",6303163971796992,"S","H","P","F68",75,"she looks familir when she looked into the camera",40,"female","USA",1,0,0,0,0
"1678",6304004308992000,"S","H","P","F147",80,"Her face looked familiar when she looked up in the camera. I also noticed how her hair was parted and how the texture of her hair looked.",25,"female","USA",0,0,1,0,0
"1679",6304125172056064,"S","H","P","F147",12,"i knew that there was an 80% chance the person was in one of the photos.  that was important to me.  frankly if i didn't know that i would have selected the option indicating ""not present.""  however, 80% is a large percentage so i looked over the photos a few more times...about half a dozen times in fact and i picked the one i feel is most likely to have been in the video.  but i have little if no confidence in my choice.  i eliminated most of the photos rather quickly.",63,"male","USA",0,0,1,0,0
"1680",6304835603267584,"S","L","P","Silhouette",25,"None of the woman in the lineup looked like how I remembered the person from the original video. She seemed to have dark hair, and a darker featured face. ",30,"female","USA",0,1,0,0,0
"1681",6305940617822208,"W","L","P","Silhouette",100,"I recognized none of the faces.",71,"female","USA",0,1,0,0,0
"1682",6306756661608448,"W","L","P","Silhouette",70,"I tried to remember the young lady in the original video and did not see her in the lineup. I was torn between ""not present"" and number 2. Since 70% of the time, she is not in the lineup, I chose not there.",40,"male","USA",0,1,0,0,0
"1683",6307476118962176,"W","L","P","F68",99,"I focused on the facial features of the people.",38,"female","USA",1,0,0,0,0
"1684",6308162776858624,"S","L","P","F68",95,"I made my decision based on the woman's hair. If I remember correctly, her hair was curly.",32,"male","USA",1,0,0,0,0
"1685",6308201096019968,"W","H","P","F68",95,"I remembered the facial shape of the person.",30,"male","USA",1,0,0,0,0
"1686",6309016133173248,"S","L","P","Silhouette",50,"I just went with my gut as I am bad at remembering faces.",32,"male","USA",0,1,0,0,0
"1687",6311032704204800,"S","L","P","F68",90,"I am good with identifying faces.",25,"male","USA",1,0,0,0,0
"1688",6312354329395200,"S","H","A","Silhouette",50,"I did not think any of these seemed familiar.",50,"female","USA",0,0,0,1,0
"1689",6313032330248192,"W","H","P","F68",10,"Based on what I thought I saw for their facial features",38,"male","USA",1,0,0,0,0
"1690",6313123396976640,"W","L","P","Silhouette",70,"I really don't remember any of these faces. The girl in the video reminded me of someone I know a little and none of these girls look like that so I cant pick any of them",29,"female","USA",0,1,0,0,0
"1691",6313903805956096,"W","H","P","Silhouette",50,"WHEN THE VIDEO ENDED THE YOUNG WOMAN LOOKED UP FROM HER CELL PHONE. I DID NOT SEE ANY PHOTOS OF THE WOMEN THAT LOOKED LIKE HER. I MADE A DECISION BASED ON HOW THE FACES LOOKED COMPARED TO HOW I REMEMBERED HER FACE IN THE VIDEO.",54,"female","USA",0,1,0,0,0
"1692",6313960982708224,"S","L","P","Silhouette",75,"Pretty certain I can recall her face, none of those are her.",27,"male","USA",0,1,0,0,0
"1693",6318646120939520,"W","L","P","Silhouette",50,"I just didn't think any of the faces looked like the woman I saw in the original video.",58,"female","USA",0,1,0,0,0
"1694",6319791350480896,"W","L","A","F147",5,"I was able to rule others out. Thi is her face",48,"female","USA",0,0,0,0,1
"1695",6320237624426496,"W","H","A","F176",10,"Trying to remember the face on the original video.
",43,"female","USA",0,0,0,0,1
"1696",6320282235043840,"W","L","P","Silhouette",70,"I don't think the hair color or leanness of face in the faces in the line-up matched the original person's face.",36,"female","USA",0,1,0,0,0
"1697",6321900179423232,"W","H","P","F68",20,"I just did my best to remember her facial structure and chose someone similar. I remembered her having dark hair but I didn't pay as much attention to that because that is much easier to change than face structure.",25,"female","USA",1,0,0,0,0
"1698",6322331068661760,"S","L","A","F147",60,"i went by memory and what i thought the girl looked liked ",34,"female","USA",0,0,0,0,1
"1699",6322717749936128,"S","H","A","Silhouette",70,"No person in the photo line up, with the exception of number 1, looked at all like the girl in the video. After careful thought I discounted her as well. ",57,"female","USA",0,0,0,1,0
"1700",6327645637705728,"S","H","P","F147",25,"Hair color, shape of her face.",54,"female","USA",0,0,1,0,0
"1701",6328566824304640,"W","H","P","F147",20,"Rounded face, longer hair. White. ",41,"male","USA",0,0,1,0,0
"1702",6330672901783552,"W","H","A","F147",95,"I have paid close attention about the person shown at the video.i am very confident",38,"male","USA",0,0,0,0,1
"1703",6331900255797248,"W","H","P","Silhouette",5,"The thing I remember the most was her hair, so I was trying to match that up to any of the photos, but was unable to do satisfactorily. It could have changed slightly just naturally but I was so unable to be sure that I decided there was a good chance she just wasn't in the line up. ",28,"female","USA",0,1,0,0,0
"1704",6332525257424896,"S","H","A","F34",85,"Shape of her face stood out for me.",35,"female","USA",0,0,0,0,1
"1705",6332642748268544,"S","L","A","F147",80,"I picked the person who I thought was the one I saw in the video. I tried to remember facial features, hair, etc.",27,"male","USA",0,0,0,0,1
"1706",6334142698487808,"S","L","A","F147",95,"The person I chose looked very similar to who I saw in the video.",27,"male","USA",0,0,0,0,1
"1707",6334443883069440,"W","L","P","Silhouette",70,"the original had a more round/pointed head with a small nose, also her eyes where different then the rest but that's a bit hard to explain, her eyes where more wider apart and bigger if that makes any sense. ",23,"male","USA",0,1,0,0,0
"1708",6335962439221248,"S","H","P","F177",5,"More of a feeling than of being sure of my eyes.",57,"male","USA",0,0,1,0,0
"1709",6336607003082752,"S","L","P","F147",80,"I felt they looked the same,  based on my remembrance of the first video.",49,"female","USA",0,0,1,0,0
"1710",6338059708661760,"S","L","A","Silhouette",75,"Since I was told that hairstyles might be different, I didn't look at hair.  I only looked at the faces, and none of them looked like the lady in the original video.",53,"female","USA",0,0,0,1,0
"1711",6338444930318336,"W","H","A","F34",75,"I really tried to remember her face but they all look similar so I went with my instinct.",28,"female","USA",0,0,0,0,1
"1712",6339329156710400,"S","H","A","F34",75,"I looked at her hair color, shape of her face, and facial features.",25,"male","USA",0,0,0,0,1
"1713",6339837355360256,"S","L","P","F68",50,"The face I saw in the lineup looked similar to the face in the original video, I tried to remember what her face looked like as she turned toward the camera at the end of the video clip.",30,"male","USA",1,0,0,0,0
"1714",6341551852617728,"S","H","P","F147",60,"just by looking at the pictures",34,"female","USA",0,0,1,0,0
"1715",6341802386784256,"W","L","A","Silhouette",60,"None of the images shown looked like the girl I remember seeing in the video.",29,"male","USA",0,0,0,1,0
"1716",6342554274496512,"W","H","A","Silhouette",65,"The girls in the lineup looked similar but it just didn't look close enough to her to say it was her.",33,"male","USA",0,0,0,1,0
"1717",6342959662366720,"S","H","P","F68",100,"i used the facial features and her eyes to identify her from the lineup",39,"male","USA",1,0,0,0,0
"1718",6344802337554432,"S","H","A","F177",50,"She was slightly below average in attractiveness, and had a wide face and head.",29,"male","USA",0,0,0,0,1
"1719",6346356578844672,"W","L","P","F68",75,"I think she was a brunette with those particular facial features. ",32,"male","USA",1,0,0,0,0
"1720",6346777166872576,"S","H","P","F68",70,"I looked at the shape of the face. I noticed the original woman had a round face and looked like she was frowning. The woman I chose had the same features.",23,"male","USA",1,0,0,0,0
"1721",6347106453291008,"W","H","P","Silhouette",80,"The probability plus the facial structure made me conclude this.",41,"male","USA",0,1,0,0,0
